"Einträger","Stammbuch"
"1046470205","102239452"
"1046470205","102239452"
"1046470205","102239452"
"1046470205","102239452"
"115710264","102239452"
"115864571","102239452"
"118014145","102239452"
"118574868","102239452"
"118712179","102239452"
"118883151","102239452"
"118958410","102239452"
"119118416","102239452"
"119130947","102239452"
"120064006","102239452"
"120183099","102239452"
"12105876X","102239452"
"121058816","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"12201894X","102239452"
"128556315","102239452"
"130001961","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"130026034","102239452"
"117429740","1022867466"
"121160777","1022867466"
"121463761","1022867466"
"121855740","1022867466"
"122746848","1022867466"
"124613551","1022867466"
"130517992","1022867466"
"1019761806","1022867466"
"11585505X","1022867466"
"100058965","1023215381"
"100153747","1023215381"
"100268579","1023215381"
"100595626","1023215381"
"100869157","1023215381"
"102798710","1023215381"
"104257679","1023215381"
"104336137","1023215381"
"115539573","1023215381"
"115717714","1023215381"
"115785256","1023215381"
"116108010","1023215381"
"116188235","1023215381"
"116217014","1023215381"
"116292008","1023215381"
"116462485","1023215381"
"116877537","1023215381"
"117102490","1023215381"
"117343382","1023215381"
"117429740","1023215381"
"118525697","1023215381"
"119486911","1023215381"
"120227649","1023215381"
"120421623","1023215381"
"121109097","1023215381"
"121514188","1023215381"
"121689603","1023215381"
"121689603","1023215381"
"121740463","1023215381"
"122305167","1023215381"
"122529529","1023215381"
"122534077","1023215381"
"122546377","1023215381"
"122746848","1023215381"
"123984130","1023215381"
"124304400","1023215381"
"124325440","1023215381"
"124676480","1023215381"
"128632410","1023215381"
"128694319","1023215381"
"130127140","1023215381"
"130140945","1023215381"
"1047702754","1023215381"
"1048602427","1023215381"
"10071062X","1023215381"
"12273128X","1023215381"
"103114955","1023216345"
"115826459","1023216345"
"115831398","1023216345"
"116286598","1023216345"
"116370661","1023216345"
"116745207","1023216345"
"116877537","1023216345"
"116976349","1023216345"
"117343382","1023216345"
"117463450","1023216345"
"119486911","1023216345"
"120149885","1023216345"
"120171910","1023216345"
"121654397","1023216345"
"122746848","1023216345"
"122824857","1023216345"
"123739985","1023216345"
"124676480","1023216345"
"124956505","1023216345"
"129629030","1023216345"
"130166103","1023216345"
"132100967","1023216345"
"136293905","1023216345"
"139080929","1023216345"
"142550035","1023216345"
"1019761806","1023216345"
"1046416065","1023216345"
"1047695324","1023216345"
"1047702754","1023216345"
"1047703378","1023216345"
"1047703513","1023216345"
"1047703564","1023216345"
"1060475545","1023216345"
"11716495X","1023216345"
"12161672X","1023216345"
"13030204X","1023216345"
"100153747","1023217619"
"103150137","1023217619"
"104138327","1023217619"
"104362332","1023217619"
"116292008","1023217619"
"116840153","1023217619"
"117269611","1023217619"
"121892611","1023217619"
"121944492","1023217619"
"122897544","1023217619"
"123113393","1023217619"
"124150454","1023217619"
"124665039","1023217619"
"100629008","1023228327"
"102519994","1023228327"
"102536260","1023228327"
"104367792","1023228327"
"115361979","1023228327"
"115810153","1023228327"
"117620181","1023228327"
"117633259","1023228327"
"118144693","1023228327"
"118883976","1023228327"
"118913859","1023228327"
"119486911","1023228327"
"120054698","1023228327"
"120491494","1023228327"
"121080579","1023228327"
"121887499","1023228327"
"121922049","1023228327"
"124257321","1023228327"
"124439209","1023228327"
"124735266","1023228327"
"124881661","1023228327"
"124916473","1023228327"
"129561622","1023228327"
"130283371","1023228327"
"132080311","1023228327"
"133286290","1023228327"
"142955434","1023228327"
"1019740914","1023228327"
"1024538877","1023228327"
"1034399888","1023228327"
"1043795685","1023228327"
"1044572515","1023228327"
"10407583X","1023228327"
"11686396X","1023228327"
"12111385X","1023228327"
"101010893","1023338335"
"104081228","1023338335"
"116217014","1023338335"
"117102490","1023338335"
"117514691","1023338335"
"120227649","1023338335"
"121109097","1023338335"
"121486168","1023338335"
"121514188","1023338335"
"121689603","1023338335"
"129900443","1023338335"
"136451179","1023338335"
"1019756926","1023338335"
"1045508853","1023338335"
"1045511021","1023338335"
"104480128X","1023338335"
"12464693X","1023338335"
"118869078","1023339048"
"118884352","1023339048"
"120096579","1023339048"
"120438798","1023339048"
"120557827","1023339048"
"121514188","1023339048"
"129749877","1023339048"
"130127140","1023339048"
"130445258","1023339048"
"132151812","1023339048"
"1017063265","1023339048"
"1044068086","1023339048"
"1044148721","1023339048"
"102318670","1023506696"
"104067225","1023506696"
"104163577","1023506696"
"115509372","1023506696"
"118062492","1023506696"
"121488438","1023506696"
"121588270","1023506696"
"121613879","1023506696"
"123040558","1023506696"
"123217148","1023506696"
"123602297","1023506696"
"124256813","1023506696"
"128920459","1023506696"
"129421901","1023506696"
"129656984","1023506696"
"129710016","1023506696"
"130177121","1023506696"
"132295245","1023506696"
"134054008","1023506696"
"142641154","1023506696"
"1033584568","1023506696"
"1033627046","1023506696"
"1033629057","1023506696"
"1033631523","1023506696"
"1033633674","1023506696"
"1033634875","1023506696"
"1033635405","1023506696"
"1033635774","1023506696"
"1033636215","1023506696"
"1033636282","1023506696"
"1033636452","1023506696"
"1033636479","1023506696"
"1033636509","1023506696"
"1033807672","1023506696"
"1033808156","1023506696"
"1033814415","1023506696"
"1033815225","1023506696"
"1033815888","1023506696"
"103362585X","1023506696"
"12461079X","1023506696"
"12493515X","1023506696"
"13365074X","1023506696"
"13763756X","1023506696"
"100112544","1023516780"
"100132308","1023516780"
"100277608","1023516780"
"103114955","1023516780"
"104047186","1023516780"
"104049995","1023516780"
"104102438","1023516780"
"104142197","1023516780"
"104367644","1023516780"
"116108010","1023516780"
"116455004","1023516780"
"116462485","1023516780"
"116484187","1023516780"
"116877537","1023516780"
"116976349","1023516780"
"117429740","1023516780"
"117521930","1023516780"
"118511270","1023516780"
"119090198","1023516780"
"120526549","1023516780"
"121881059","1023516780"
"122495454","1023516780"
"122746872","1023516780"
"122923367","1023516780"
"122944798","1023516780"
"123648718","1023516780"
"124707548","1023516780"
"124737366","1023516780"
"128532890","1023516780"
"128611685","1023516780"
"128686316","1023516780"
"128799811","1023516780"
"129018627","1023516780"
"129040053","1023516780"
"129585750","1023516780"
"129936197","1023516780"
"130877999","1023516780"
"131208837","1023516780"
"131380818","1023516780"
"136628311","1023516780"
"1019748001","1023516780"
"1037316134","1023516780"
"11629213X","1023516780"
"12156133X","1023516780"
"12849462X","1023516780"
"13051618X","1023516780"
"117399965","1023535041"
"129303658","1023535041"
"1022246836","1023535041"
"1033557005","1023535041"
"1035691590","1023535041"
"1035740230","1023535041"
"12866066X","1023535041"
"117097950","1023845741"
"120813440","1023845741"
"122433424","1023845741"
"123561523","1023845741"
"128645539","1023845741"
"134270932","1023845741"
"1031406379","1023845741"
"1031544836","1023845741"
"1033636215","1023845741"
"1035224992","1023845741"
"1035224992","1023845741"
"12023114X","1023845741"
"100174957","1023901277"
"100522688","1023901277"
"100729169","1023901277"
"100796958","1023901277"
"100803997","1023901277"
"100823319","1023901277"
"100832679","1023901277"
"100876641","1023901277"
"101031270","1023901277"
"102455708","1023901277"
"102536546","1023901277"
"102964459","1023901277"
"104087455","1023901277"
"104160764","1023901277"
"104247762","1023901277"
"115540806","1023901277"
"115661069","1023901277"
"115812776","1023901277"
"116221356","1023901277"
"116595949","1023901277"
"117083666","1023901277"
"117301213","1023901277"
"117338966","1023901277"
"117429732","1023901277"
"117475890","1023901277"
"117519294","1023901277"
"117560111","1023901277"
"120526549","1023901277"
"121250652","1023901277"
"121417123","1023901277"
"121433587","1023901277"
"122479459","1023901277"
"122747178","1023901277"
"123844932","1023901277"
"124575250","1023901277"
"128421967","1023901277"
"128533064","1023901277"
"128534699","1023901277"
"128920335","1023901277"
"128995882","1023901277"
"129108464","1023901277"
"129747459","1023901277"
"129756806","1023901277"
"141370661","1023901277"
"142207977","1023901277"
"1019741503","1023901277"
"1019751975","1023901277"
"1041660979","1023901277"
"1078011850","1023901277"
"1078012393","1023901277"
"1078042977","1023901277"
"1078052832","1023901277"
"101035853","1023901277"
"103723832X","1023901277"
"10422293X","1023901277"
"11707036X","1023901277"
"11851685X","1023901277"
"100861113","1024113531"
"100865402","1024113531"
"100926177","1024113531"
"1012533085","1024113531"
"1022548646","1024113531"
"102317399","1024113531"
"102410550","1024113531"
"1027032281","1024113531"
"1028583168","1024113531"
"102916020","1024113531"
"1037135741","1024113531"
"104053674","1024113531"
"104224258","1024113531"
"104320478","1024113531"
"1052868800","1024113531"
"1053452721","1024113531"
"1055427090","1024113531"
"1067659986","1024113531"
"1078012393","1024113531"
"1101498838","1024113531"
"1112158863","1024113531"
"1112158944","1024113531"
"1112159347","1024113531"
"1112159592","1024113531"
"1112220755","1024113531"
"1112483071","1024113531"
"111574867X","1024113531"
"1115818503","1024113531"
"1115824201","1024113531"
"1115824457","1024113531"
"111582516X","1024113531"
"1115828754","1024113531"
"1115828983","1024113531"
"1115831615","1024113531"
"1115832352","1024113531"
"111583343X","1024113531"
"1116025744","1024113531"
"1116030772","1024113531"
"1116032821","1024113531"
"1130692957","1024113531"
"115553010","1024113531"
"115616624","1024113531"
"116111283","1024113531"
"116191805","1024113531"
"116362197","1024113531"
"117103683","1024113531"
"117304999","1024113531"
"11741722X","1024113531"
"117546070","1024113531"
"117639508","1024113531"
"121202089","1024113531"
"121257908","1024113531"
"122198980","1024113531"
"122764749","1024113531"
"124850480","1024113531"
"131356933","1024113531"
"131473115","1024113531"
"135936705","1024113531"
"141469919","1024113531"
"14212740X","1024113531"
"100522688","1024156508"
"100832679","1024156508"
"1017937133","1024156508"
"1019747951","1024156508"
"102832145","1024156508"
"104103892","1024156508"
"105343703X","1024156508"
"11617997X","1024156508"
"116334002","1024156508"
"116730684","1024156508"
"116906707","1024156508"
"117088307","1024156508"
"117130222","1024156508"
"117167959","1024156508"
"117350249","1024156508"
"120387794","1024156508"
"122747275","1024156508"
"12282492X","1024156508"
"123844932","1024156508"
"124911188","1024156508"
"141370661","1024156508"
"100522688","1024191974"
"100832679","1024191974"
"101035853","1024191974"
"1012218945","1024191974"
"1017937133","1024191974"
"102834202","1024191974"
"1028579683","1024191974"
"103714757X","1024191974"
"104054891","1024191974"
"1049428552","1024191974"
"1072584409","1024191974"
"1119937043","1024191974"
"1124871179","1024191974"
"1135160635","1024191974"
"1136311106","1024191974"
"1136344322","1024191974"
"115606262","1024191974"
"11678881X","1024191974"
"117088307","1024191974"
"117167959","1024191974"
"117350249","1024191974"
"117667919","1024191974"
"118802712","1024191974"
"120179997","1024191974"
"120187639","1024191974"
"120387794","1024191974"
"121433587","1024191974"
"121722279","1024191974"
"122777204","1024191974"
"122818466","1024191974"
"12282492X","1024191974"
"123480841","1024191974"
"128442867","1024191974"
"129582468","1024191974"
"138878900","1024191974"
"142333131","1024191974"
"14331713X","1024191974"
"100093671","1024192261"
"100729169","1024192261"
"101579534X","1024192261"
"1055738711","1024192261"
"1119838126","1024192261"
"1122074395","1024192261"
"1125483601","1024192261"
"116363509","1024192261"
"138620970","1024192261"
"143042688","1024192261"
"100332811","1024192806"
"100343848","1024192806"
"115732845","1024192806"
"115810110","1024192806"
"116373164","1024192806"
"116553049","1024192806"
"117212458","1024192806"
"118744399","1024192806"
"119238098","1024192806"
"120280116","1024192806"
"123113393","1024192806"
"124517854","1024192806"
"124910858","1024192806"
"1021407100","1024192806"
"1042407495","1024192806"
"100216447","1024321622"
"116305673","1024321622"
"117752266","1024323072"
"115813063","1024323072"
"117083607","1024323072"
"117296341","1024323072"
"120345749","1024323072"
"100654118","1024337006"
"104138017","1024337006"
"116040149","1024337006"
"116346086","1024337006"
"117265543","1024337006"
"120197855","1024337006"
"121561445","1024337006"
"121598810","1024337006"
"121785823","1024337006"
"121890643","1024337006"
"122595432","1024337006"
"124400159","1024337006"
"124702791","1024337006"
"130370665","1024337006"
"130396974","1024337006"
"136601561","1024337006"
"1017016747","1024337006"
"1033391581","1024337006"
